sgRNA	Count
DGKA_100_22890	17
DGKA_100_7630	5
DGKA_101_11445	13
DGKA_101_22890	3
DGKA_101_3815	33
DGKA_101_7630	25
DGKA_102_11445	39
DGKA_102_22890	397
DGKA_102_3815	7
DGKA_102_7630	30
DGKA_103_11445	0
DGKB_1013_355602	3
DGKB_1023_0	154
DGKB_1026_0	5
DGKB_1035_0	197
DGKB_1037_237068	46
DGKB_1060_355602	364
DGKB_1061_355602	597
DGKB_1073_355602	0
DGKB_1074_355602	23
DGKB_1075_355602	51
DGKB_1076_355602	13
DGKB_107_237068	0
DGKB_1105_0	90
DGKB_1110_474136	14
DGKB_1135_0	5
DGKD_103_100794	333
DGKD_103_50397	0
DGKD_104_100794	170
DGKD_105_100794	0
DGKD_106_100794	10
DGKD_107_100794	13
DGKD_107_67196	8
DGKD_108_100794	428
DGKD_108_67196	33
DGKD_109_100794	42
DGKD_10_83995	169
DGKD_113_100794	9
DGKD_114_100794	0
DGKD_114_50397	0
DGKD_115_100794	129
DGKD_115_50397	159
DGKE_10_24695	0
DGKE_10_29634	0
DGKE_12_4939	19
DGKE_13_29634	132
DGKE_14_24695	83
DGKE_14_29634	4
DGKE_14_4939	9
DGKE_15_9878	30
DGKE_17_24695	128
DGKE_18_19756	25
DGKE_18_9878	487
DGKG_100_183265	7
DGKG_100_36653	6
DGKG_101_183265	30
DGKG_101_36653	67
DGKG_102_36653	0
DGKG_1030_146612	1
DGKG_1033_146612	97
DGKG_1034_146612	2
DGKG_1035_146612	0
DGKG_103_146612	28
DGKG_103_36653	26
DGKG_1041_146612	225
DGKG_104_146612	31
DGKG_104_36653	40
DGKG_105_146612	109
DGKG_105_36653	161
DGKI_0_392808	2
DGKI_1005_196404	139
DGKI_1006_196404	0
DGKI_1024_0	105
DGKI_1025_0	320
DGKI_1026_0	342
DGKI_1027_0	255
DGKI_1027_261872	0
DGKI_1029_0	0
DGKI_1030_0	7
DGKI_1031_0	46
DGKI_1032_0	889
DGKI_1045_327340	194
DGKI_104_130936	2
DGKI_104_196404	0
DGKQ_0_12003	44
DGKQ_0_8002	15
DGKQ_105_4001	583
DGKQ_106_8002	66
DGKQ_107_4001	0
DGKQ_108_4001	54
DGKQ_109_4001	70
DGKQ_110_4001	58
DGKQ_111_16004	0
DGKQ_111_8002	389
DGKQ_115_16004	264
DGKQ_118_0	67
DGKQ_119_4001	18
DGKQ_120_8002	2
DGKQ_122_16004	0
DGKZ_0_34035	158
DGKZ_100_27228	0
DGKZ_100_40842	141
DGKZ_101_0	119
DGKZ_106_40842	6
DGKZ_107_40842	78
DGKZ_108_40842	175
DGKZ_109_40842	32
DGKZ_10_34035	26
DGKZ_110_0	19
DGKZ_110_40842	22
DGKZ_112_40842	4
DGKZ_113_27228	43
DGKZ_113_40842	208
DGKZ_114_40842	46
DGKZ_115_40842	0
DGUOK_0_0	14
DGUOK_0_9180	68
DGUOK_100_0	677
DGUOK_10_0	0
DGUOK_10_18360	65
DGUOK_11_0	5
DGUOK_11_4590	3
DGUOK_16_18360	15
DGUOK_16_4590	101
DGUOK_17_18360	21
DGUOK_17_9180	34
DGUOK_19_13770	554
DGUOK_19_9180	92
DGUOK_23_9180	26
DGUOK_24_13770	73
DGUOK_25_0	4
DLG1_0_0	5
DLG1_105_0	0
DLG1_113_0	29
DLG1_115_0	36
DLG1_116_0	45
DLG1_117_0	307
DLG1_120_0	22
DLG1_121_0	117
DLG1_122_0	0
DLG1_123_0	21
DLG1_124_0	129
DLG1_125_0	97
DLG1_130_0	0
DLG1_130_36677	99
DLG2_1016_620890	84
DLG2_102_0	90
DLG2_104_0	26
DLG2_1107_0	0
DLG2_1117_620890	134
DLG2_1118_620890	489
DLG2_1120_0	16
DLG2_1122_620890	67
DLG2_1123_620890	12
DLG2_1160_0	552
DLG2_1211_1552225	111
DLG2_1219_620890	69
DLG2_1223_1241780	40
DLG2_1312_0	0
DLG2_1319_1552225	36
DLG2_1321_1552225	31
DLG3_0_51960	0
DLG3_100_51960	7
DLG3_101_25980	10
DLG3_101_51960	3
DLG3_102_34640	0
DLG3_102_51960	285
DLG3_103_0	263
DLG3_104_43300	17
DLG3_104_8660	202
DLG3_108_51960	158
DLG3_109_51960	46
DLG3_110_0	24
DLG3_110_51960	18
DLG3_111_51960	1260
DLG3_114_0	403
DLG4_0_12774	16
DLG4_0_25548	118
DLG4_102_0	45
DLG4_103_0	0
DLG4_105_12774	38
DLG4_106_12774	0
DLG4_106_4258	0
DLG4_107_12774	58
DLG4_107_21290	36
DLG4_108_0	20
DLG4_108_12774	306
DLG4_108_21290	3
DLG4_108_4258	121
DLG4_109_0	8
DLG4_109_12774	56
DLG4_109_17032	642
DMPK_100_7332	254
DMPK_105_1833	55
DMPK_11_1833	0
DMPK_11_7332	8
DMPK_12_7332	21
DMPK_13_7332	112
DMPK_14_1833	128
DMPK_14_7332	0
DMPK_15_7332	6
DMPK_16_7332	134
DMPK_17_1833	99
DMPK_18_1833	107
DMPK_19_1833	73
DMPK_19_7332	303
DMPK_1_1833	33
DNAJC3_104_50505	44
DNAJC3_107_0	31
DNAJC3_109_33670	12
DNAJC3_120_101010	102
DNAJC3_120_16835	0
DNAJC3_124_101010	553
DNAJC3_131_0	211
DNAJC3_133_67340	117
DNAJC3_134_67340	19
DNAJC3_136_0	1
DNAJC3_138_33670	263
DNAJC3_13_16835	140
DNAJC3_143_33670	23
DNAJC3_155_101010	0
DOK1_0_6090	23
DOK1_0_7308	361
DOK1_10_7308	5
DOK1_12_7308	20
DOK1_14_7308	259
DOK1_15_7308	57
DOK1_16_7308	733
DOK1_18_7308	55
DOK1_19_7308	1
DOK1_1_6090	54
DOK1_1_7308	62
DOK1_20_7308	26
DOK1_21_7308	904
DOK1_22_6090	9
DOK1_22_7308	151
DOK1_23_6090	0
DTYMK_0_1607	87
DTYMK_0_3214	19
DTYMK_0_9642	170
DTYMK_10_0	602
DTYMK_10_4821	30
DTYMK_10_9642	1116
DTYMK_11_0	48
DTYMK_11_9642	0
DTYMK_12_0	4
DTYMK_12_9642	137
DTYMK_13_0	20
DTYMK_13_9642	401
DTYMK_14_0	4
DTYMK_14_3214	48
DTYMK_14_4821	48
DUSP10_0_0	56
DUSP10_0_34926	70
DUSP10_100_34926	12
DUSP10_101_0	168
DUSP10_101_34926	0
DUSP10_103_34926	144
DUSP10_104_34926	40
DUSP10_105_34926	649
DUSP10_106_34926	164
DUSP10_108_34926	222
DUSP10_109_0	0
DUSP10_10_23284	0
DUSP10_10_5821	109
DUSP10_111_0	115
DUSP10_111_17463	0
DUSP10_114_34926	910
DUSP22_0_34128	86
DUSP22_100_51192	26
DUSP22_101_25596	0
DUSP22_101_51192	55
DUSP22_102_51192	29
DUSP22_103_25596	164
DUSP22_103_51192	102
DUSP22_104_51192	0
DUSP22_105_51192	172
DUSP22_106_17064	20
DUSP22_106_51192	14
DUSP22_107_51192	5
DUSP22_108_25596	100
DUSP22_110_51192	0
DUSP22_111_51192	96
DUSP2_0_0	29
DUSP2_0_1137	79
DUSP2_0_1516	15
DUSP2_0_1895	70
DUSP2_0_379	10
DUSP2_0_758	112
DUSP2_10_0	14
DUSP2_10_1516	87
DUSP2_10_1895	38
DUSP2_10_379	120
DUSP2_10_758	22
DUSP2_11_1516	0
DUSP2_11_1895	90
DUSP2_11_379	22
DUSP2_11_758	100
DUSP2_12_1516	0
DUSP4_0_0	1317
DUSP4_0_12570	0
DUSP4_0_2514	34
DUSP4_101_15084	4
DUSP4_102_15084	199
DUSP4_104_15084	69
DUSP4_105_15084	303
DUSP4_106_15084	0
DUSP4_107_15084	150
DUSP4_108_15084	1
DUSP4_109_15084	0
DUSP4_10_0	197
DUSP4_10_10056	13
DUSP4_10_15084	90
DUSP4_10_2514	188
DUSP4_110_15084	0
DUSP5_0_0	26
DUSP5_0_11748	99
DUSP5_0_3916	40
DUSP5_0_7832	107
DUSP5_0_9790	417
DUSP5_10_11748	33
DUSP5_10_3916	20
DUSP5_11_11748	56
DUSP5_11_3916	0
DUSP5_12_0	181
DUSP5_12_11748	14
DUSP5_13_0	29
DUSP5_13_3916	4
DUSP5_13_5874	220
DUSP5_13_9790	19
DUSP5_14_0	17
DUSP6_0_0	344
DUSP6_0_1724	31
DUSP6_0_2586	138
DUSP6_0_3448	81
DUSP6_0_4310	2
DUSP6_0_5172	47
DUSP6_0_862	4
DUSP6_10_1724	0
DUSP6_10_2586	63
DUSP6_10_3448	33
DUSP6_10_4310	4
DUSP6_10_5172	99
DUSP6_11_0	19
DUSP6_11_1724	8
DUSP6_11_2586	2
DUSP7_0_0	185
DUSP7_0_1090	45
DUSP7_0_2180	116
DUSP7_0_5450	7
DUSP7_0_6540	149
DUSP7_10_1090	6
DUSP7_10_2180	33
DUSP7_10_3270	134
DUSP7_11_0	246
DUSP7_11_1090	17
DUSP7_11_4360	105
DUSP7_12_2180	422
DUSP7_12_4360	26
DUSP7_12_6540	79
DUSP7_13_1090	82
DUSP7_13_3270	112
DUSP8_0_15318	3
DUSP8_104_0	44
DUSP8_104_10212	39
DUSP8_104_2553	1
DUSP8_105_0	12
DUSP8_107_0	103
DUSP8_107_10212	7
DUSP8_107_15318	551
DUSP8_107_2553	305
DUSP8_107_7659	84
DUSP8_108_10212	52
DUSP8_108_2553	17
DUSP8_109_2553	35
DUSP8_109_5106	832
DUSP8_113_0	5
DUSP8_113_10212	328
DVL2_32_2628	370
DVL2_33_2628	21
DVL2_35_2628	36
DVL2_43_0	32
DVL2_44_0	101
DVL2_5_2628	17
DVL2_69_0	197
DVL2_70_0	43
DVL2_71_0	122
DVL2_74_0	63
DVL2_75_0	176
DVL2_80_0	24
DVL2_82_0	58
DYRK1A_100_127242	4
DYRK1A_101_127242	2
DYRK1A_102_127242	1
DYRK1A_103_127242	8
DYRK1A_104_127242	13
DYRK1A_105_127242	45
DYRK1A_109_0	17
DYRK1A_119_42414	23
DYRK1A_132_106035	4
DYRK1A_133_84828	86
DYRK1A_134_63621	399
DYRK1A_136_0	24
DYRK1A_136_106035	71
DYRK1A_138_106035	59
DYRK1A_138_127242	22
DYRK1B_0_0	28
DYRK1B_0_1264	3
DYRK1B_0_2528	0
DYRK1B_0_3792	183
DYRK1B_0_6320	110
DYRK1B_10_0	61
DYRK1B_10_1264	10
DYRK1B_10_2528	165
DYRK1B_10_3792	78
DYRK1B_10_5056	0
DYRK1B_11_0	59
DYRK1B_11_1264	7
DYRK1B_11_2528	28
DYRK1B_11_3792	199
DYRK1B_11_5056	5
DYRK1B_12_0	2
DYRK2_0_9752	59
DYRK2_100_0	5
DYRK2_101_0	0
DYRK2_103_0	29
DYRK2_104_0	586
DYRK2_105_0	51
DYRK2_108_0	29
DYRK2_10_2438	19
DYRK2_10_7314	58
DYRK2_10_9752	11
DYRK2_11_0	80
DYRK2_11_7314	0
DYRK2_12_0	308
DYRK2_12_7314	201
DYRK2_12_9752	711
DYRK4_102_29688	37
DYRK4_102_7422	0
DYRK4_103_37110	0
DYRK4_103_7422	27
DYRK4_104_29688	74
DYRK4_104_37110	0
DYRK4_104_7422	6
DYRK4_105_29688	48
DYRK4_106_0	39
DYRK4_106_29688	35
DYRK4_107_22266	17
DYRK4_108_14844	394
DYRK4_108_29688	160
DYRK4_110_29688	149
DYRK4_110_37110	56
EDN2_0_0	9
EDN2_0_1684	0
EDN2_0_4210	9
EDN2_0_5052	20
EDN2_0_842	39
EDN2_10_0	310
EDN2_10_2526	0
EDN2_10_3368	13
EDN2_11_0	14
EDN2_11_2526	203
EDN2_11_4210	0
EDN2_11_842	66
EDN2_12_0	214
EDN2_12_2526	0
EDN2_12_4210	18
EEF2K_0_69384	41
EEF2K_100_46256	4
EEF2K_101_0	101
EEF2K_101_46256	1
EEF2K_102_0	103
EEF2K_102_11564	145
EEF2K_102_46256	0
EEF2K_103_46256	0
EEF2K_104_46256	287
EEF2K_105_46256	86
EEF2K_109_34692	31
EEF2K_110_46256	158
EEF2K_111_46256	3
EEF2K_113_46256	0
EEF2K_117_46256	92
EGFR_0_169715	0
EGFR_100_169715	14
EGFR_102_169715	30
EGFR_103_203658	51
EGFR_104_135772	83
EGFR_107_169715	131
EGFR_109_135772	209
EGFR_10_135772	133
EGFR_110_135772	83
EGFR_110_169715	167
EGFR_111_135772	372
EGFR_112_135772	354
EGFR_112_203658	1
EGFR_113_135772	5
EGFR_114_135772	76
EGFR_114_169715	10
EIF2AK1_0_5282	162
EIF2AK1_100_21128	48
EIF2AK1_100_31692	3
EIF2AK1_101_10564	11
EIF2AK1_105_31692	5
EIF2AK1_106_0	16
EIF2AK1_106_15846	0
EIF2AK1_109_0	108
EIF2AK1_10_0	12
EIF2AK1_111_26410	21
EIF2AK1_114_10564	444
EIF2AK1_114_31692	138
EIF2AK1_115_0	26
EIF2AK1_115_10564	0
EIF2AK1_115_31692	71
EIF2AK2_0_8265	31
EIF2AK2_100_0	14
EIF2AK2_101_0	192
EIF2AK2_101_41325	15
EIF2AK2_103_33060	0
EIF2AK2_104_24795	107
EIF2AK2_104_33060	2
EIF2AK2_105_24795	44
EIF2AK2_105_33060	12
EIF2AK2_106_0	70
EIF2AK2_106_33060	4
EIF2AK2_106_41325	988
EIF2AK2_109_49590	58
EIF2AK2_10_33060	62
EIF2AK2_110_41325	18
EIF2AK3_102_20240	0
EIF2AK3_105_20240	144
EIF2AK3_109_50600	7
EIF2AK3_10_30360	809
EIF2AK3_110_20240	134
EIF2AK3_110_50600	78
EIF2AK3_111_50600	0
EIF2AK3_116_30360	11
EIF2AK3_117_30360	2
EIF2AK3_118_30360	55
EIF2AK3_119_30360	14
EIF2AK3_119_60720	495
EIF2AK3_120_30360	70
EIF2AK3_123_30360	44
EIF2AK3_123_50600	53
EIF2AK4_0_72460	29
EIF2AK4_101_0	10
EIF2AK4_102_0	7
EIF2AK4_105_86952	30
EIF2AK4_106_57968	27
EIF2AK4_107_43476	7
EIF2AK4_109_57968	484
EIF2AK4_10_72460	9
EIF2AK4_110_57968	65
EIF2AK4_111_57968	154
EIF2AK4_111_86952	23
EIF2AK4_112_57968	22
EIF2AK4_113_57968	131
EIF2AK4_114_57968	21
EIF2AK4_115_57968	5
EIF2AK4_115_86952	25
ENDOG_0_0	26
ENDOG_10_0	221
ENDOG_16_600	2
ENDOG_1_0	71
ENDOG_2_0	276
ENDOG_3_0	2
ENDOG_4_0	13
ENDOG_5_0	308
ENDOG_6_0	238
ENDOG_7_0	5
ENDOG_8_0	125
ENDOG_8_600	59
ENDOG_9_0	2
EPHA1_0_0	34
EPHA1_0_5314	50
EPHA1_0_7971	117
EPHA1_101_2657	0
EPHA1_102_2657	260
EPHA1_102_7971	1072
EPHA1_103_2657	65
EPHA1_103_5314	12
EPHA1_104_15942	106
EPHA1_105_2657	186
EPHA1_105_7971	80
EPHA1_106_15942	54
EPHA1_106_2657	440
EPHA1_106_5314	173
EPHA1_106_7971	135
EPHA1_107_15942	23
EPHA2_100_0	183
EPHA2_100_22675	36
EPHA2_100_4535	142
EPHA2_101_0	110
EPHA2_101_13605	805
EPHA2_101_22675	118
EPHA2_101_4535	0
EPHA2_102_0	735
EPHA2_102_22675	10
EPHA2_102_4535	18
EPHA2_102_9070	139
EPHA2_103_22675	29
EPHA2_103_4535	40
EPHA2_103_9070	6
EPHA2_104_22675	19
EPHA2_104_4535	262
EPHA3_0_53516	573
EPHA3_102_0	34
EPHA3_103_267580	56
EPHA3_109_267580	39
EPHA3_111_267580	86
EPHA3_112_267580	101
EPHA3_114_107032	23
EPHA3_122_321096	34
EPHA3_131_321096	111
EPHA3_138_0	754
EPHA3_139_107032	21
EPHA3_143_107032	238
EPHA3_143_160548	0
EPHA3_166_267580	167
EPHA3_167_267580	204
EPHA3_175_267580	14
EPHA4_100_44622	21
EPHA4_102_44622	0
EPHA4_105_89244	0
EPHA4_107_22311	245
EPHA4_10_133866	443
EPHA4_10_44622	56
EPHA4_115_0	110
EPHA4_115_22311	142
EPHA4_115_89244	66
EPHA4_116_0	13
EPHA4_117_0	13
EPHA4_117_22311	211
EPHA4_118_0	12
EPHA4_118_22311	0
EPHA4_119_0	3
EPHA5_100_0	347
EPHA5_100_150405	58
EPHA5_101_150405	26
EPHA5_105_0	1
EPHA5_106_250675	205
EPHA5_107_250675	156
EPHA5_108_200540	14
EPHA5_108_250675	54
EPHA5_109_250675	21
EPHA5_110_250675	28
EPHA5_111_250675	118
EPHA5_111_300810	83
EPHA5_112_250675	42
EPHA5_113_250675	53
EPHA5_114_250675	236
EPHA6_0_267976	31
EPHA6_1001_803928	80
EPHA6_1002_803928	48
EPHA6_1003_803928	0
EPHA6_1004_803928	0
EPHA6_1006_401964	0
EPHA6_1006_669940	261
EPHA6_1007_669940	56
EPHA6_1011_0	31
EPHA6_1011_803928	99
EPHA6_1012_803928	38
EPHA6_1013_803928	0
EPHA6_1014_803928	4
EPHA6_1015_803928	11
EPHA6_1016_133988	175
EPHA6_102_0	15
EPHA7_106_0	0
EPHA7_109_102584	300
EPHA7_110_153876	173
EPHA7_111_153876	3
EPHA7_112_153876	48
EPHA7_114_153876	15
EPHA7_121_0	59
EPHA7_124_0	132
EPHA7_125_0	25
EPHA7_126_0	51
EPHA7_127_0	29
EPHA7_129_0	0
EPHA7_129_102584	115
EPHA7_136_0	0
EPHA7_138_102584	164
EPHA8_100_11436	0
EPHA8_101_11436	85
EPHA8_101_22872	221
EPHA8_102_11436	0
EPHA8_103_11436	121
EPHA8_103_22872	25
EPHA8_103_34308	193
EPHA8_103_5718	47
EPHA8_104_11436	0
EPHA8_104_34308	271
EPHA8_105_11436	293
EPHA8_105_34308	34
EPHA8_106_0	20
EPHA8_106_11436	38
EPHA8_106_34308	196
EPHA8_107_11436	137
EPHB1_1013_568068	2
EPHB1_1014_568068	20
EPHB1_1015_568068	17
EPHB1_1016_568068	167
EPHB1_1017_568068	22
EPHB1_1018_94678	468
EPHB1_1019_568068	334
EPHB1_1020_568068	67
EPHB1_1021_568068	9
EPHB1_1022_568068	6
EPHB1_1023_568068	272
EPHB1_1024_568068	2
EPHB1_1025_568068	3
EPHB1_1026_568068	18
EPHB1_1027_568068	0
EPHB1_1029_568068	76
EPHB2_1021_0	79
EPHB2_1025_58430	388
EPHB2_1031_175290	222
EPHB2_1032_175290	263
EPHB2_1033_175290	197
EPHB2_1034_175290	23
EPHB2_1035_175290	70
EPHB2_1050_146075	103
EPHB2_1051_146075	48
EPHB2_1052_146075	0
EPHB2_1053_146075	19
EPHB2_1054_146075	45
EPHB2_1076_175290	449
EPHB2_1077_175290	77
EPHB2_1086_146075	40
EPHB2_1087_146075	19
EPHB4_0_0	6
EPHB4_0_21372	105
EPHB4_100_10686	126
EPHB4_100_21372	0
EPHB4_101_10686	27
EPHB4_101_21372	1136
EPHB4_102_10686	74
EPHB4_102_21372	66
EPHB4_103_17810	65
EPHB4_103_7124	341
EPHB4_104_14248	0
EPHB4_105_10686	20
EPHB4_106_10686	42
EPHB4_106_21372	35
EPHB4_107_10686	207
EPHB4_108_0	177
EPHB6_27_0	81
EPHB6_28_0	85
EPHB6_37_0	57
EPHB6_38_0	28
EPHB6_63_13812	108
EPHB6_93_13812	814
ERBB2_0_18219	433
ERBB2_0_36438	179
ERBB2_100_18219	146
ERBB2_100_24292	2530
ERBB2_102_18219	228
ERBB2_102_24292	54
ERBB2_103_18219	0
ERBB2_103_24292	0
ERBB2_104_24292	275
ERBB2_105_18219	3
ERBB2_105_24292	158
ERBB2_106_18219	16
ERBB2_106_24292	41
ERBB2_107_24292	18
ERBB2_108_18219	618
ERBB2_108_24292	12
ERBB3_0_13512	2
ERBB3_0_16890	162
ERBB3_0_20268	59
ERBB3_0_6756	154
ERBB3_100_0	89
ERBB3_100_16890	128
ERBB3_101_16890	52
ERBB3_102_13512	2
ERBB3_102_16890	6
ERBB3_103_13512	148
ERBB3_103_16890	169
ERBB3_104_13512	20
ERBB3_104_16890	489
ERBB3_107_13512	76
ERBB3_107_6756	3
ERBB3_108_13512	4
ERBB4_1001_830810	3
ERBB4_100_0	99
ERBB4_1010_0	11
ERBB4_1021_0	132
ERBB4_1046_166162	266
ERBB4_104_0	55
ERBB4_105_0	423
ERBB4_1071_830810	69
ERBB4_1077_166162	24
ERBB4_1090_332324	24
ERBB4_1103_830810	0
ERBB4_1134_166162	11
ERBB4_1135_166162	168
ERBB4_1165_0	6
ERBB4_1171_166162	85
ERBB4_1172_166162	0
ERN1_0_37638	158
ERN1_101_37638	0
ERN1_102_37638	9
ERN1_102_62730	133
ERN1_104_25092	1
ERN1_107_25092	8
ERN1_10_0	29
ERN1_10_75276	213
ERN1_111_62730	1
ERN1_116_0	28
ERN1_116_25092	26
ERN1_117_25092	0
ERN1_118_25092	241
ERN1_119_62730	0
ERN1_11_0	60
ERN1_121_12546	763
ETNK1_0_0	213
ETNK1_100_0	0
ETNK1_102_28626	19
ETNK1_104_28626	29
ETNK1_10_19084	46
ETNK1_10_57252	851
ETNK1_110_0	31
ETNK1_111_0	131
ETNK1_112_0	14
ETNK1_115_0	19
ETNK1_116_0	199
ETNK1_118_9542	0
ETNK1_119_0	41
ETNK1_119_9542	17
ETNK1_11_28626	1
ETNK1_11_57252	18
ETNK1_33_57252	1
ETNK1_58_57252	1118
ETNK2_0_0	95
ETNK2_100_0	4
ETNK2_104_6032	53
ETNK2_107_6032	140
ETNK2_108_18096	3
ETNK2_109_18096	18
ETNK2_110_18096	54
ETNK2_111_18096	0
ETNK2_112_18096	100
ETNK2_112_6032	171
ETNK2_113_15080	40
ETNK2_113_18096	33
ETNK2_113_6032	140
ETNK2_115_15080	65
ETNK2_115_18096	0
EVI5L_0_0	623
EVI5L_0_24815	300
EVI5L_100_14889	90
EVI5L_100_29778	13
EVI5L_101_14889	159
EVI5L_101_29778	369
EVI5L_102_14889	84
EVI5L_102_29778	336
EVI5L_103_29778	95
EVI5L_108_29778	1
EVI5L_109_29778	12
EVI5L_110_19852	222
EVI5L_110_24815	14
EVI5L_111_29778	124
EVI5L_112_29778	29
EVI5L_113_29778	1
EXOSC10_100_0	25
EXOSC10_101_23755	56
EXOSC10_101_9502	0
EXOSC10_102_23755	44
EXOSC10_102_9502	70
EXOSC10_105_23755	31
EXOSC10_105_28506	95
EXOSC10_106_14253	69
EXOSC10_106_28506	5
EXOSC10_106_9502	0
EXOSC10_107_9502	16
EXOSC10_108_4751	2
EXOSC10_108_9502	9
EXOSC10_109_9502	8
EXOSC10_10_19004	1
FADD_10_3015	3087
FADD_14_0	225
FADD_15_0	95
FADD_16_3015	17
FADD_18_0	1004
FADD_19_0	6819
FADD_20_0	1649
FADD_21_0	950
FADD_23_3015	884
FADD_4_0	2
FADD_6_0	795
FADD_9_0	301
FASTK_0_0	36
FASTK_0_1212	54
FASTK_0_1818	42
FASTK_0_2424	76
FASTK_0_3030	118
FASTK_0_3636	44
FASTK_0_606	49
FASTK_10_0	10
FASTK_10_1212	11
FASTK_10_1818	69
FASTK_10_2424	18
FASTK_10_3030	3
FASTK_10_3636	53
FASTK_10_606	2
FASTK_11_0	13
FASTK_11_1212	61
FER_1007_0	1025
FER_1032_0	605
FER_1034_0	290
FER_1036_0	23
FER_1038_0	17
FER_1041_0	64
FER_1042_0	175
FER_1051_0	161
FER_1062_0	52
FER_109_0	25
FER_111_64146	407
FER_124_192438	0
FER_132_256584	12
FER_139_64146	161
FER_14_0	664
FER_154_64146	6
FES_0_0	117
FES_0_10350	23
FES_0_1725	320
FES_0_5175	94
FES_0_6900	9
FES_100_8625	3
FES_101_8625	10
FES_102_8625	53
FES_103_6900	0
FES_104_8625	50
FES_105_6900	68
FES_105_8625	221
FES_106_6900	0
FES_106_8625	30
FES_107_6900	88
FGFR1_100_32968	658
FGFR1_101_49452	0
FGFR1_101_8242	0
FGFR1_102_0	612
FGFR1_103_32968	2
FGFR1_105_0	136
FGFR1_105_16484	130
FGFR1_106_8242	34
FGFR1_107_8242	0
FGFR1_108_8242	0
FGFR1_109_8242	0
FGFR1_10_0	10
FGFR1_10_16484	33
FGFR1_110_16484	293
FGFR1_110_8242	63
FGFR2_100_102960	1009
FGFR2_101_102960	96
FGFR2_102_0	0
FGFR2_102_102960	3
FGFR2_102_17160	211
FGFR2_103_102960	46
FGFR2_103_68640	4
FGFR2_104_102960	0
FGFR2_105_102960	14
FGFR2_105_85800	78
FGFR2_106_102960	182
FGFR2_109_34320	36
FGFR2_112_0	10
FGFR2_112_51480	91
FGFR2_115_85800	426
FGFR2_117_0	95
FGFR3_101_11115	123
FGFR3_101_13338	149
FGFR3_101_8892	0
FGFR3_102_11115	163
FGFR3_102_13338	18
FGFR3_102_2223	34
FGFR3_102_8892	35
FGFR3_103_13338	35
FGFR3_103_8892	284
FGFR3_104_8892	101
FGFR3_105_11115	55
FGFR3_105_4446	2230
FGFR3_105_8892	45
FGFR3_106_11115	214
FGFR4_0_1608	38
FGFR4_0_4824	6
FGFR4_0_6432	0
FGFR4_0_8040	4
FGFR4_0_9648	83
FGFR4_10_4824	43
FGFR4_10_9648	0
FGFR4_11_0	22
FGFR4_11_4824	61
FGFR4_11_9648	53
FGFR4_12_1608	100
FGFR4_12_3216	38
FGFR4_12_4824	47
FGFR4_12_9648	335
FGFR4_13_0	15
FGR_0_0	12
FGR_0_19896	34
FGR_0_6632	237
FGR_0_9948	172
FGR_100_9948	0
FGR_101_16580	14
FGR_101_9948	14
FGR_102_0	0
FGR_102_9948	102
FGR_103_0	33
FGR_104_0	75
FGR_104_16580	355
FGR_105_0	270
FGR_105_16580	5
FGR_106_9948	442
FGR_108_0	38
FLT1_0_166950	7
FLT1_10_0	229
FLT1_10_55650	400
FLT1_116_83475	105
FLT1_117_83475	48
FLT1_11_0	104
FLT1_126_0	0
FLT1_127_0	2
FLT1_128_0	98
FLT1_129_0	23
FLT1_12_55650	0
FLT1_132_0	20
FLT1_133_166950	0
FLT1_134_55650	7
FLT1_136_111300	360
FLT1_136_166950	14
FLT3_102_55608	274
FLT3_105_0	356
FLT3_106_27804	0
FLT3_107_27804	61
FLT3_108_27804	105
FLT3_114_41706	11
FLT3_116_41706	1
FLT3_117_55608	40
FLT3_11_41706	140
FLT3_121_0	0
FLT3_123_0	0
FLT3_124_0	53
FLT3_124_27804	72
FLT3_125_27804	145
FLT3_126_27804	71
FLT3_127_27804	0
FLT4_0_0	64
FLT4_0_13748	0
FLT4_0_27496	72
FLT4_0_6874	8
FLT4_100_0	287
FLT4_100_13748	0
FLT4_101_13748	91
FLT4_102_13748	184
FLT4_103_13748	94
FLT4_104_13748	21
FLT4_105_13748	38
FLT4_106_13748	4
FLT4_107_13748	45
FLT4_107_6874	51
FLT4_108_13748	361
FLT4_108_6874	194
FN3KRP_0_5847	63
FN3KRP_0_9745	678
FN3KRP_10_9745	85
FN3KRP_11_9745	67
FN3KRP_12_9745	686
FN3KRP_13_5847	11
FN3KRP_13_7796	0
FN3KRP_13_9745	23
FN3KRP_15_0	135
FN3KRP_15_9745	125
FN3KRP_16_1949	169
FN3KRP_16_3898	57
FN3KRP_16_5847	0
FN3KRP_17_0	34
FN3KRP_17_1949	171
FN3KRP_17_3898	3
FN3K_0_0	96
FN3K_0_11155	350
FN3K_0_2231	4
FN3K_11_11155	4
FN3K_13_11155	80
FN3K_13_13386	207
FN3K_13_8924	42
FN3K_14_11155	137
FN3K_14_13386	491
FN3K_14_2231	906
FN3K_15_11155	989
FN3K_15_13386	25
FN3K_15_2231	0
FN3K_15_6693	4
FN3K_16_13386	550
FN3K_16_2231	126
FRK_101_18515	210
FRK_103_18515	58
FRK_103_55545	73
FRK_104_0	151
FRK_107_111090	189
FRK_109_0	68
FRK_10_0	3
FRK_110_37030	0
FRK_111_111090	63
FRK_111_92575	14
FRK_112_0	6
FRK_116_0	1051
FRK_119_0	0
FRK_119_74060	280
